sample_id,polarity,path,features,total_peaks,mean_peaks_per_feature
VGF139_H09,pos,.cache/extracted/pf1600_raw/VGF139_H09/pos/VGF139_H09_features_ms2_pos.mgf,442,22252,50.343891
VGF139_H10,neg,.cache/extracted/pf1600_raw/VGF139_H10/neg/VGF139_H10_features_ms2_neg.mgf,443,13296,30.013544
VGF139_H10,pos,.cache/extracted/pf1600_raw/VGF139_H10/pos/VGF139_H10_features_ms2_pos.mgf,652,34164,52.398773
VGF139_H11,neg,.cache/extracted/pf1600_raw/VGF139_H11/neg/VGF139_H11_features_ms2_neg.mgf,485,17875,36.855670
VGF139_H11,pos,.cache/extracted/pf1600_raw/VGF139_H11/pos/VGF139_H11_features_ms2_pos.mgf,666,27842,41.804805
VGF139_H12,neg,.cache/extracted/pf1600_raw/VGF139_H12/neg/VGF139_H12_features_ms2_neg.mgf,12,412,34.333333
VGF139_H12,pos,.cache/extracted/pf1600_raw/VGF139_H12/pos/VGF139_H12_features_ms2_pos.mgf,43,1575,36.627907
VGF140_A01,neg,.cache/extracted/pf1600_raw/VGF140_A01/neg/VGF140_A01_features_ms2_neg.mgf,1190,35523,29.851261
VGF140_A01,pos,.cache/extracted/pf1600_raw/VGF140_A01/pos/VGF140_A01_features_ms2_pos.mgf,1220,67781,55.558197
VGF140_A02,neg,.cache/extracted/pf1600_raw/VGF140_A02/neg/VGF140_A02_features_ms2_neg.mgf,504,17297,34.319444
VGF140_A02,pos,.cache/extracted/pf1600_raw/VGF140_A02/pos/VGF140_A02_features_ms2_pos.mgf,496,22644,45.653226
VGF140_A03,neg,.cache/extracted/pf1600_raw/VGF140_A03/neg/VGF140_A03_features_ms2_neg.mgf,330,9852,29.854545
VGF140_A03,pos,.cache/extracted/pf1600_raw/VGF140_A03/pos/VGF140_A03_features_ms2_pos.mgf,438,22597,51.591324
VGF140_A04,neg,.cache/extracted/pf1600_raw/VGF140_A04/neg/VGF140_A04_features_ms2_neg.mgf,278,8704,31.309353
VGF140_A04,pos,.cache/extracted/pf1600_raw/VGF140_A04/pos/VGF140_A04_features_ms2_pos.mgf,322,16402,50.937888
VGF140_A05,neg,.cache/extracted/pf1600_raw/VGF140_A05/neg/VGF140_A05_features_ms2_neg.mgf,154,4312,28.000000
VGF140_A05,pos,.cache/extracted/pf1600_raw/VGF140_A05/pos/VGF140_A05_features_ms2_pos.mgf,175,9920,56.685714
VGF140_A06,neg,.cache/extracted/pf1600_raw/VGF140_A06/neg/VGF140_A06_features_ms2_neg.mgf,185,5322,28.767568
VGF140_A06,pos,.cache/extracted/pf1600_raw/VGF140_A06/pos/VGF140_A06_features_ms2_pos.mgf,144,8160,56.666667
VGF140_A07,neg,.cache/extracted/pf1600_raw/VGF140_A07/neg/VGF140_A07_features_ms2_neg.mgf,359,10656,29.682451
VGF140_A07,pos,.cache/extracted/pf1600_raw/VGF140_A07/pos/VGF140_A07_features_ms2_pos.mgf,398,20750,52.135678
VGF140_A08,neg,.cache/extracted/pf1600_raw/VGF140_A08/neg/VGF140_A08_features_ms2_neg.mgf,263,7057,26.832700
VGF140_A08,pos,.cache/extracted/pf1600_raw/VGF140_A08/pos/VGF140_A08_features_ms2_pos.mgf,196,10645,54.311224
VGF140_A09,neg,.cache/extracted/pf1600_raw/VGF140_A09/neg/VGF140_A09_features_ms2_neg.mgf,412,11562,28.063107
VGF140_A09,pos,.cache/extracted/pf1600_raw/VGF140_A09/pos/VGF140_A09_features_ms2_pos.mgf,269,14514,53.955390
VGF140_A10,neg,.cache/extracted/pf1600_raw/VGF140_A10/neg/VGF140_A10_features_ms2_neg.mgf,398,10915,27.424623
VGF140_A10,pos,.cache/extracted/pf1600_raw/VGF140_A10/pos/VGF140_A10_features_ms2_pos.mgf,311,19376,62.302251
VGF140_A11,neg,.cache/extracted/pf1600_raw/VGF140_A11/neg/VGF140_A11_features_ms2_neg.mgf,160,4360,27.250000
VGF140_A11,pos,.cache/extracted/pf1600_raw/VGF140_A11/pos/VGF140_A11_features_ms2_pos.mgf,228,13217,57.969298
VGF140_A12,neg,.cache/extracted/pf1600_raw/VGF140_A12/neg/VGF140_A12_features_ms2_neg.mgf,4,142,35.500000
VGF140_A12,pos,.cache/extracted/pf1600_raw/VGF140_A12/pos/VGF140_A12_features_ms2_pos.mgf,18,619,34.388889
VGF140_B01,neg,.cache/extracted/pf1600_raw/VGF140_B01/neg/VGF140_B01_features_ms2_neg.mgf,1165,34649,29.741631
VGF140_B01,pos,.cache/extracted/pf1600_raw/VGF140_B01/pos/VGF140_B01_features_ms2_pos.mgf,866,43753,50.523095
VGF140_B02,neg,.cache/extracted/pf1600_raw/VGF140_B02/neg/VGF140_B02_features_ms2_neg.mgf,319,11226,35.191223
